1 	 0.000000 	 11.628360 	 0.000000
2 	 0.000000 	 3.786211 	 1.009598
3 	 1.017575 	 4.331293 	 1.039437
4 	 1.008471 	 3.039006 	 1.040973
5 	 1.021280 	 3.608177 	 1.157878
6 	 1.076552 	 4.057546 	 1.080260
7 	 1.093734 	 5.377123 	 1.161589
8 	 1.414876 	 6.891347 	 1.365441
9 	 1.595209 	 5.845148 	 2.326279
