0 	 0 
0 	 0 
0.476928 	 2.553305 
0.847336 	 3.979704 
1.565470 	 2.837158 
1.832805 	 2.452469 
1.843487 	 3.021852 
2.022795 	 3.069442 
2.150417 	 4.043459 
2.771984 	 3.833077 
3.415353 	 3.260206 
3.670115 	 3.055623 
3.749849 	 3.050536 
3.862131 	 3.022839 
4.097681 	 2.896416 
4.194675 	 2.891058 
4.453137 	 2.723260 
4.777142 	 2.566765 
4.911892 	 2.606823 
5.183209 	 2.480823 
5.237397 	 2.465692 
5.264991 	 2.499630 
5.511709 	 2.387740 
6.365460 	 2.336867 
8.080165 	 1.840957 
8.435811 	 1.803521 
8.774739 	 1.733859 
8.869443 	 1.719374 
8.905176 	 1.712475 
9.380191 	 1.731741 
10.374359 	 1.634017 
10.728270 	 1.588792 
10.759305 	 1.633433 
11.024111 	 1.611379 
11.213531 	 1.584159 
11.343490 	 1.591315 
11.630536 	 1.611862 
11.978411 	 1.664419 
13.168690 	 1.569430 
13.533815 	 1.590275 
14.388965 	 1.593990 
15.095648 	 1.578654 
15.393965 	 1.565636 
15.529233 	 1.627335 
15.919205 	 1.673445 
16.603530 	 1.619794 
16.857914 	 1.595351 
18.434910 	 1.473286 
18.700499 	 1.452362 
18.842093 	 1.443369 
18.878303 	 1.440601 
19.768520 	 1.391827 
20.086781 	 1.373002 
20.119198 	 1.431734 
20.527917 	 1.435527 
20.693675 	 1.432055 
20.749041 	 1.462995 
21.109669 	 1.439832 
21.148320 	 1.437201 
21.206139 	 1.459985 
21.772400 	 1.423817 
21.792033 	 1.428523 
21.835534 	 1.447922 
21.956967 	 1.444486 
21.977046 	 1.461700 
22.078871 	 1.467959 
22.136279 	 1.465310 
22.142686 	 1.474991 
22.217271 	 1.478451 
22.310708 	 1.482752 
22.388743 	 1.479393 
22.398869 	 1.482564 
22.416071 	 1.487006 
22.447339 	 1.501292 
22.569732 	 1.499595 
22.642458 	 1.497988 
22.666679 	 1.521806 
22.810720 	 1.589588 
23.163793 	 1.654053 
23.677415 	 1.670179 
24.087877 	 1.694667 
24.725584 	 1.656047 
24.767514 	 1.662205 
24.878489 	 1.668569 
25.221297 	 1.653572 
25.318168 	 1.660354 
25.428803 	 1.658912 
25.502305 	 1.669480 
25.893767 	 1.663064 
26.137463 	 1.671085 
26.342436 	 1.670704 
26.508690 	 1.680699 
26.689592 	 1.685386 
26.904166 	 1.682375 
26.997703 	 1.686649 
27.065895 	 1.752177 
27.443610 	 1.734394 
27.487060 	 1.761015 
27.756092 	 1.748983 
27.825990 	 1.763080 
28.340530 	 1.731071 
28.407835 	 1.729760 
28.487099 	 1.724947 
28.770907 	 1.725034 
29.262965 	 1.696843 
